Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2023-101266,2023-11-20,2023-11-23,Second Class,CUST-1526,Maria Garcia,Consumer,Brazil,Rio de Janeiro,,57628,South,PROD-8154,Technology,Copiers,Copiers 784,3629.41,5,0.25,-332.04
CA-2023-101267,2023-06-29,2023-06-30,Same Day,CUST-2634,Manuela Granados,Corporate,Spain,Valencia,,29750,East,PROD-1093,Furniture,Chairs,Chairs 723,1051.24,7,0.09,219.39
CA-2024-101268,2024-11-16,2024-11-22,Standard Class,CUST-3434,Carlos Ramirez,Corporate,Mexico,Guadalajara,,81129,North,PROD-9872,Furniture,Chairs,Chairs 776,1930.8,5,0.11,152.24
CA-2019-101269,2019-11-19,2019-11-23,First Class,CUST-5211,Sara Lopez,Home Office,Brazil,Brasília,,72771,North,PROD-5954,Technology,Machines,Machines 912,1173.02,2,0.06,400.02
CA-2023-101270,2023-06-10,2023-06-15,Standard Class,CUST-5599,David Charry,Consumer,Colombia,Bogotá,,23750,West,PROD-7731,Technology,Accessories,Accessories 30,395.18,1,0.24,23.97
CA-2022-101271,2022-06-24,2022-06-27,Standard Class,CUST-1529,Luisa Morales,Corporate,United States,Chicago,,68308,West,PROD-5623,Furniture,Chairs,Chairs 308,1040.46,4,0.17,-16.21
CA-2022-101272,2022-10-22,2022-10-23,Same Day,CUST-7619,Sara Lopez,Home Office,Peru,Arequipa,,89817,Central,PROD-8445,Technology,Phones,Phones 128,2455.75,4,0.38,5.47
CA-2021-101273,2021-06-26,2021-07-01,Same Day,CUST-5715,Maria Garcia,Corporate,Argentina,Rosario,,48458,South,PROD-2394,Office Supplies,Binders,Binders 822,180.81,6,0.16,19.46
CA-2022-101274,2022-09-26,2022-10-02,Second Class,CUST-9335,Carlos Ramirez,Home Office,Colombia,Bogotá,,77639,Central,PROD-3916,Technology,Accessories,Accessories 656,3314.55,5,0.32,-681.97
CA-2020-101275,2020-11-19,2020-11-23,Same Day,CUST-7707,Maria Garcia,Corporate,Brazil,Brasília,,65305,West,PROD-6312,Technology,Machines,Machines 374,1856.86,6,0.07,530.51
CA-2019-101276,2019-11-09,2019-11-15,Standard Class,CUST-8428,Sara Lopez,Consumer,Chile,Valparaíso,,12420,Central,PROD-3053,Technology,Machines,Machines 458,895.16,7,0.44,-450.15
CA-2024-101277,2024-09-21,2024-09-24,Standard Class,CUST-2529,Maria Garcia,Corporate,Chile,Santiago,,70049,West,PROD-3662,Furniture,Furnishings,Furnishings 398,652.09,1,0.12,135.33
CA-2020-101278,2020-04-12,2020-04-17,Standard Class,CUST-5289,Alejandro Robles,Consumer,Brazil,Rio de Janeiro,,30642,West,PROD-6446,Office Supplies,Binders,Binders 373,13.43,2,0.24,-0.32
CA-2024-101279,2024-12-13,2024-12-18,First Class,CUST-2365,Juan Perez,Consumer,Brazil,Brasília,,80288,South,PROD-8344,Office Supplies,Storage,Storage 130,46.85,4,0.1,13.3
CA-2024-101280,2024-09-19,2024-09-24,First Class,CUST-6820,Luisa Morales,Home Office,United States,Austin,,44635,West,PROD-5994,Technology,Machines,Machines 601,1982.72,3,0.1,331.54
CA-2021-101281,2021-03-05,2021-03-08,Same Day,CUST-5909,Maria Garcia,Consumer,Peru,Cusco,,63833,North,PROD-9027,Furniture,Bookcases,Bookcases 932,2385.72,8,0.1,369.76
CA-2022-101282,2022-12-02,2022-12-05,Second Class,CUST-4501,Carlos Ramirez,Home Office,Mexico,Monterrey,,19669,East,PROD-2499,Furniture,Bookcases,Bookcases 916,1117.87,2,0.21,-52.51
CA-2022-101283,2022-12-09,2022-12-15,Second Class,CUST-8087,Juan Perez,Consumer,Peru,Cusco,,56051,West,PROD-7031,Office Supplies,Storage,Storage 720,340.93,8,0.06,70.93
CA-2020-101284,2020-08-27,2020-08-29,Standard Class,CUST-3200,Maria Garcia,Home Office,United States,Chicago,,38333,Central,PROD-3143,Technology,Accessories,Accessories 565,6111.69,7,0.26,-150.79
CA-2021-101285,2021-08-25,2021-08-31,Second Class,CUST-4214,David Charry,Home Office,Argentina,Córdoba,,12871,West,PROD-8749,Furniture,Chairs,Chairs 445,567.32,3,0.23,-92.58
CA-2020-101286,2020-02-26,2020-03-01,First Class,CUST-3261,Sara Lopez,Consumer,Mexico,Guadalajara,,61457,West,PROD-2312,Office Supplies,Envelopes,Envelopes 841,89.07,9,0.28,-17.58
CA-2020-101287,2020-08-22,2020-08-23,Same Day,CUST-2154,Manuela Granados,Consumer,United States,Chicago,,41601,Central,PROD-8167,Technology,Copiers,Copiers 17,571.26,4,0.06,90.87
CA-2021-101288,2021-11-14,2021-11-19,First Class,CUST-6391,Manuela Granados,Corporate,Canada,Montreal,,59634,South,PROD-9964,Furniture,Bookcases,Bookcases 747,4202.96,9,0.1,839.45
CA-2021-101289,2021-03-19,2021-03-21,Standard Class,CUST-8258,David Charry,Home Office,Canada,Toronto,,46088,Central,PROD-6982,Technology,Phones,Phones 434,777.72,1,0.09,216.17
CA-2020-101290,2020-12-11,2020-12-12,Second Class,CUST-8208,Juan Perez,Consumer,Chile,Valparaíso,,61564,West,PROD-1207,Technology,Accessories,Accessories 60,2897.84,4,0.07,138.26
CA-2020-101291,2020-09-18,2020-09-20,Standard Class,CUST-1133,Juan Perez,Home Office,Mexico,Guadalajara,,38788,West,PROD-8233,Office Supplies,Labels,Labels 639,122.82,6,0.28,14.95
CA-2019-101292,2019-11-05,2019-11-12,Standard Class,CUST-3546,Sara Lopez,Corporate,Mexico,Monterrey,,45502,Central,PROD-1835,Office Supplies,Art,Art 436,14.01,4,0.2,-1.45
CA-2020-101293,2020-12-26,2021-01-01,First Class,CUST-4985,Juan Perez,Consumer,Mexico,Guadalajara,,85997,Central,PROD-1151,Technology,Machines,Machines 897,9225.09,9,0.06,3049.39
CA-2024-101294,2024-07-16,2024-07-19,Second Class,CUST-2493,Luisa Morales,Corporate,Chile,Concepción,,52380,Central,PROD-2548,Office Supplies,Labels,Labels 785,342.09,8,0.16,-16.08
CA-2024-101295,2024-03-15,2024-03-20,Standard Class,CUST-9209,Carlos Ramirez,Consumer,Argentina,Buenos Aires,,68936,North,PROD-1569,Technology,Accessories,Accessories 332,529.33,9,0.3,37.23
CA-2024-101296,2024-01-13,2024-01-19,First Class,CUST-3661,Manuela Granados,Home Office,Brazil,São Paulo,,28223,Central,PROD-9794,Technology,Copiers,Copiers 42,476.89,1,0.15,19.89
CA-2022-101297,2022-08-16,2022-08-17,Standard Class,CUST-7227,David Charry,Corporate,Colombia,Medellín,,59119,Central,PROD-7981,Furniture,Bookcases,Bookcases 605,178.36,2,0.14,19.35
CA-2022-101298,2022-07-18,2022-07-25,Same Day,CUST-4233,Carlos Ramirez,Consumer,Peru,Cusco,,75327,Central,PROD-6202,Office Supplies,Envelopes,Envelopes 892,179.12,9,0.3,-0.89
CA-2020-101299,2020-09-10,2020-09-17,Second Class,CUST-5971,Carlos Ramirez,Corporate,Canada,Montreal,,43033,Central,PROD-7845,Furniture,Chairs,Chairs 338,4017.28,7,0.13,1145.0
CA-2023-101300,2023-12-07,2023-12-14,Same Day,CUST-6080,Juan Perez,Corporate,Chile,Concepción,,74940,West,PROD-1895,Furniture,Tables,Tables 153,1782.11,3,0.19,361.9
CA-2019-101301,2019-10-07,2019-10-08,Standard Class,CUST-3122,Luisa Morales,Corporate,Spain,Madrid,,67198,West,PROD-9689,Office Supplies,Envelopes,Envelopes 416,6.0,1,0.31,0.05
CA-2024-101302,2024-04-04,2024-04-05,Same Day,CUST-1493,Maria Garcia,Home Office,Argentina,Córdoba,,58629,East,PROD-3021,Office Supplies,Labels,Labels 724,108.5,2,0.05,39.37
CA-2023-101303,2023-12-17,2023-12-18,First Class,CUST-5354,Carlos Ramirez,Corporate,Argentina,Córdoba,,58640,West,PROD-4453,Furniture,Bookcases,Bookcases 469,4237.07,7,0.21,-497.69
CA-2022-101304,2022-05-25,2022-05-26,Same Day,CUST-6130,Juan Perez,Corporate,Argentina,Rosario,,86015,West,PROD-1321,Furniture,Chairs,Chairs 668,1196.33,6,0.1,90.19
CA-2022-101305,2022-01-30,2022-02-06,Standard Class,CUST-9366,Juan Perez,Home Office,Mexico,CDMX,,59421,Central,PROD-6792,Furniture,Bookcases,Bookcases 579,4100.16,9,0.3,276.41
CA-2019-101306,2019-08-19,2019-08-26,Standard Class,CUST-7634,David Charry,Corporate,Peru,Arequipa,,64235,East,PROD-6968,Office Supplies,Storage,Storage 841,256.56,7,0.15,57.97
CA-2022-101307,2022-12-12,2022-12-14,Standard Class,CUST-3038,Sara Lopez,Consumer,Brazil,Rio de Janeiro,,28837,West,PROD-2850,Furniture,Chairs,Chairs 265,3082.87,6,0.35,-354.14
CA-2024-101308,2024-09-09,2024-09-15,Same Day,CUST-8782,Luisa Morales,Consumer,Colombia,Bogotá,,78524,North,PROD-6214,Office Supplies,Storage,Storage 430,345.66,9,0.17,34.26
CA-2019-101309,2019-10-31,2019-11-05,Standard Class,CUST-3864,Sara Lopez,Corporate,Canada,Vancouver,,68676,North,PROD-2017,Technology,Machines,Machines 595,2763.62,5,0.27,-166.94
CA-2022-101310,2022-06-25,2022-06-28,Same Day,CUST-8381,David Charry,Home Office,Argentina,Córdoba,,61224,East,PROD-3919,Furniture,Furnishings,Furnishings 822,1026.18,4,0.1,207.93
CA-2024-101311,2024-03-06,2024-03-13,First Class,CUST-5221,Carlos Ramirez,Consumer,Argentina,Córdoba,,80477,Central,PROD-7192,Technology,Machines,Machines 600,1199.08,3,0.04,349.51
CA-2024-101312,2024-01-26,2024-01-29,Second Class,CUST-5719,David Charry,Corporate,Peru,Cusco,,24550,North,PROD-7243,Furniture,Chairs,Chairs 914,1065.73,5,0.43,-344.17
CA-2019-101313,2019-06-04,2019-06-10,Standard Class,CUST-7681,Manuela Granados,Corporate,Chile,Valparaíso,,59573,North,PROD-3701,Furniture,Furnishings,Furnishings 864,1724.77,3,0.12,280.49
CA-2019-101314,2019-08-22,2019-08-28,Standard Class,CUST-8115,Carlos Ramirez,Consumer,Peru,Lima,,84327,West,PROD-1259,Furniture,Tables,Tables 393,3326.94,7,0.01,444.58
CA-2023-101315,2023-02-19,2023-02-22,Second Class,CUST-2582,Juan Perez,Corporate,Argentina,Rosario,,88539,East,PROD-2498,Office Supplies,Art,Art 749,43.03,1,0.05,8.41
CA-2022-101316,2022-03-21,2022-03-28,First Class,CUST-1837,David Charry,Corporate,Peru,Lima,,81997,Central,PROD-9794,Office Supplies,Art,Art 163,139.49,3,0.13,20.36
CA-2019-101317,2019-11-11,2019-11-14,Same Day,CUST-4336,Manuela Granados,Home Office,Spain,Madrid,,69035,South,PROD-6335,Furniture,Tables,Tables 315,804.68,9,0.06,207.82
CA-2020-101318,2020-01-05,2020-01-07,Same Day,CUST-3811,Luisa Morales,Consumer,Mexico,Guadalajara,,84826,East,PROD-4421,Technology,Machines,Machines 120,5214.63,8,0.08,813.96
CA-2024-101319,2024-09-07,2024-09-11,Second Class,CUST-8660,Juan Perez,Corporate,Argentina,Córdoba,,48036,West,PROD-4251,Office Supplies,Paper,Paper 791,312.52,6,0.07,109.02
CA-2023-101320,2023-04-24,2023-05-01,Second Class,CUST-4121,Maria Garcia,Home Office,Peru,Cusco,,67993,Central,PROD-4774,Office Supplies,Labels,Labels 303,131.74,6,0.48,-43.85
CA-2024-101321,2024-03-10,2024-03-17,First Class,CUST-8618,Manuela Granados,Consumer,Mexico,Guadalajara,,56404,North,PROD-7588,Office Supplies,Labels,Labels 618,222.36,8,0.21,-27.96
CA-2019-101322,2019-06-18,2019-06-23,Standard Class,CUST-9136,Luisa Morales,Consumer,Chile,Concepción,,60555,North,PROD-4350,Office Supplies,Art,Art 756,234.7,6,0.27,-20.92
CA-2024-101323,2024-01-17,2024-01-18,Same Day,CUST-3968,Luisa Morales,Consumer,Peru,Arequipa,,70379,West,PROD-9936,Furniture,Furnishings,Furnishings 602,459.52,5,0.32,-107.47
CA-2021-101324,2021-02-10,2021-02-14,First Class,CUST-6368,Juan Perez,Consumer,Chile,Valparaíso,,55335,South,PROD-8143,Office Supplies,Labels,Labels 50,18.56,5,0.09,2.15
CA-2022-101325,2022-08-09,2022-08-15,Second Class,CUST-7034,Alejandro Robles,Home Office,Brazil,São Paulo,,53023,Central,PROD-6230,Office Supplies,Paper,Paper 121,314.45,8,0.02,91.05
CA-2024-101326,2024-05-02,2024-05-09,Same Day,CUST-4559,Maria Garcia,Corporate,Brazil,Brasília,,16066,West,PROD-3686,Technology,Phones,Phones 285,2394.9,3,0.1,142.47
CA-2024-101327,2024-08-15,2024-08-18,Second Class,CUST-7722,David Charry,Home Office,Argentina,Buenos Aires,,92013,East,PROD-1495,Furniture,Bookcases,Bookcases 948,5005.75,9,0.26,-330.38
CA-2020-101328,2020-09-09,2020-09-13,Standard Class,CUST-8734,Sara Lopez,Home Office,Peru,Arequipa,,25316,Central,PROD-7674,Office Supplies,Paper,Paper 348,54.51,1,0.08,14.11
CA-2019-101329,2019-09-11,2019-09-16,Same Day,CUST-5198,Manuela Granados,Consumer,Canada,Vancouver,,79741,Central,PROD-5023,Furniture,Chairs,Chairs 733,3462.44,6,0.16,-185.88
CA-2024-101330,2024-01-20,2024-01-26,Same Day,CUST-6110,Alejandro Robles,Home Office,Canada,Vancouver,,97581,Central,PROD-2468,Office Supplies,Paper,Paper 149,335.82,8,0.21,63.1
CA-2020-101331,2020-02-28,2020-02-29,Standard Class,CUST-6827,Sara Lopez,Home Office,Brazil,Brasília,,60338,West,PROD-3480,Office Supplies,Storage,Storage 954,312.25,8,0.23,52.19
CA-2022-101332,2022-11-07,2022-11-08,First Class,CUST-6774,Maria Garcia,Corporate,Spain,Valencia,,98770,East,PROD-6363,Technology,Phones,Phones 724,1772.91,2,0.03,220.72
CA-2019-101333,2019-12-12,2019-12-17,Same Day,CUST-1318,Alejandro Robles,Consumer,Argentina,Córdoba,,11374,East,PROD-4717,Office Supplies,Envelopes,Envelopes 124,330.91,9,0.28,-9.34
CA-2024-101334,2024-08-28,2024-09-02,Same Day,CUST-8968,Alejandro Robles,Consumer,Brazil,Rio de Janeiro,,76904,West,PROD-6940,Office Supplies,Art,Art 357,61.41,3,0.08,1.66
CA-2020-101335,2020-12-07,2020-12-10,Same Day,CUST-1167,Maria Garcia,Home Office,Mexico,Guadalajara,,34729,Central,PROD-8442,Office Supplies,Envelopes,Envelopes 87,16.99,3,0.12,4.76
CA-2019-101336,2019-06-10,2019-06-17,Second Class,CUST-7686,Juan Perez,Consumer,Colombia,Bogotá,,18629,Central,PROD-3023,Furniture,Bookcases,Bookcases 350,391.05,1,0.12,2.43
CA-2021-101337,2021-10-11,2021-10-12,Same Day,CUST-3542,Carlos Ramirez,Home Office,Argentina,Rosario,,67300,North,PROD-6440,Office Supplies,Envelopes,Envelopes 575,171.52,5,0.08,35.5
CA-2023-101338,2023-11-29,2023-12-05,Same Day,CUST-6204,Luisa Morales,Home Office,United States,Chicago,,76220,Central,PROD-6004,Office Supplies,Binders,Binders 201,366.85,8,0.13,21.92
CA-2023-101339,2023-12-05,2023-12-09,Standard Class,CUST-8582,Carlos Ramirez,Corporate,Peru,Lima,,64576,North,PROD-1887,Technology,Accessories,Accessories 657,5572.75,9,0.2,1045.38
CA-2024-101340,2024-11-16,2024-11-22,First Class,CUST-9482,Maria Garcia,Corporate,United States,Austin,,95799,West,PROD-3183,Technology,Machines,Machines 820,465.78,1,0.13,-10.7
CA-2024-101341,2024-11-11,2024-11-13,Second Class,CUST-3853,Luisa Morales,Consumer,Spain,Barcelona,,88847,Central,PROD-2845,Office Supplies,Binders,Binders 219,75.68,9,0.32,-13.14
CA-2020-101342,2020-10-12,2020-10-14,Same Day,CUST-5793,Carlos Ramirez,Consumer,Mexico,Monterrey,,76798,North,PROD-2376,Furniture,Tables,Tables 768,546.22,1,0.31,-39.02
CA-2023-101343,2023-01-30,2023-02-04,Same Day,CUST-3984,David Charry,Consumer,Brazil,Brasília,,32236,South,PROD-6468,Furniture,Furnishings,Furnishings 617,2107.2,8,0.37,-255.8
CA-2023-101344,2023-03-08,2023-03-11,Same Day,CUST-7776,Manuela Granados,Home Office,Canada,Toronto,,23157,South,PROD-3555,Furniture,Chairs,Chairs 853,1343.0,3,0.06,345.97
CA-2022-101345,2022-03-04,2022-03-06,First Class,CUST-8132,Maria Garcia,Consumer,Mexico,Monterrey,,49579,South,PROD-4733,Technology,Machines,Machines 484,145.01,1,0.08,43.48
CA-2023-101346,2023-05-06,2023-05-07,Standard Class,CUST-7214,Maria Garcia,Corporate,Brazil,Rio de Janeiro,,48913,Central,PROD-9588,Technology,Phones,Phones 438,822.67,7,0.07,174.52
CA-2023-101347,2023-08-02,2023-08-08,Same Day,CUST-8050,David Charry,Consumer,Argentina,Córdoba,,77262,South,PROD-8546,Office Supplies,Paper,Paper 898,33.92,1,0.25,-3.02
CA-2022-101348,2022-10-17,2022-10-23,Standard Class,CUST-4365,David Charry,Corporate,Brazil,São Paulo,,25175,North,PROD-6279,Office Supplies,Paper,Paper 832,57.23,2,0.04,18.32
CA-2019-101349,2019-08-03,2019-08-08,Second Class,CUST-9802,Sara Lopez,Corporate,Argentina,Córdoba,,58298,South,PROD-9520,Furniture,Bookcases,Bookcases 547,2750.34,4,0.1,860.88
CA-2022-101350,2022-10-02,2022-10-09,Standard Class,CUST-5652,Alejandro Robles,Home Office,Spain,Madrid,,55309,North,PROD-5586,Technology,Machines,Machines 580,629.63,2,0.11,195.23
CA-2019-101351,2019-09-27,2019-10-04,First Class,CUST-6338,Manuela Granados,Home Office,Colombia,Bogotá,,83836,North,PROD-3565,Technology,Machines,Machines 970,395.29,1,0.11,57.96
CA-2022-101352,2022-09-12,2022-09-16,First Class,CUST-1987,Luisa Morales,Consumer,Argentina,Rosario,,80880,North,PROD-4195,Furniture,Chairs,Chairs 504,2426.89,9,0.42,-220.84
CA-2020-101353,2020-01-23,2020-01-28,First Class,CUST-4726,Maria Garcia,Home Office,Colombia,Bogotá,,30193,South,PROD-2887,Technology,Accessories,Accessories 300,1617.2,4,0.04,505.42
CA-2023-101354,2023-05-03,2023-05-07,Standard Class,CUST-1129,Luisa Morales,Corporate,Canada,Toronto,,38572,East,PROD-2473,Technology,Machines,Machines 950,1724.63,4,0.09,418.11
CA-2022-101355,2022-03-09,2022-03-16,Standard Class,CUST-9352,Manuela Granados,Home Office,Peru,Lima,,34601,East,PROD-6914,Office Supplies,Envelopes,Envelopes 552,278.25,8,0.29,-69.33
CA-2021-101356,2021-10-29,2021-11-03,First Class,CUST-6284,Carlos Ramirez,Consumer,Colombia,Medellín,,46516,West,PROD-2552,Furniture,Bookcases,Bookcases 649,1507.33,3,0.21,289.21
CA-2020-101357,2020-09-07,2020-09-12,Same Day,CUST-4051,Alejandro Robles,Corporate,Canada,Vancouver,,69481,Central,PROD-3905,Technology,Phones,Phones 623,985.53,9,0.07,252.48
CA-2022-101358,2022-09-27,2022-10-02,Same Day,CUST-9095,Maria Garcia,Corporate,United States,Chicago,,14388,South,PROD-9876,Technology,Phones,Phones 179,96.07,1,0.18,-1.01
CA-2019-101359,2019-11-30,2019-12-07,Same Day,CUST-5979,Manuela Granados,Home Office,Spain,Valencia,,45169,South,PROD-6363,Office Supplies,Storage,Storage 426,59.17,7,0.27,1.41
CA-2020-101360,2020-08-02,2020-08-06,Standard Class,CUST-9067,Maria Garcia,Corporate,Canada,Montreal,,34448,East,PROD-3939,Office Supplies,Paper,Paper 608,253.04,8,0.1,2.77
CA-2022-101361,2022-12-03,2022-12-07,Standard Class,CUST-8518,Manuela Granados,Consumer,Peru,Lima,,47595,Central,PROD-7290,Furniture,Tables,Tables 285,219.89,1,0.07,62.4
CA-2022-101362,2022-06-24,2022-06-29,Same Day,CUST-5166,Luisa Morales,Home Office,Peru,Lima,,31803,Central,PROD-7488,Office Supplies,Binders,Binders 990,32.81,1,0.42,-8.35
CA-2023-101363,2023-05-25,2023-05-27,First Class,CUST-7902,David Charry,Corporate,Brazil,Brasília,,17444,Central,PROD-6799,Technology,Phones,Phones 966,4317.64,9,0.24,-113.33
CA-2020-101364,2020-06-12,2020-06-15,Standard Class,CUST-4567,Maria Garcia,Home Office,Brazil,São Paulo,,36627,East,PROD-2658,Office Supplies,Envelopes,Envelopes 853,113.81,3,0.06,36.25
CA-2019-101365,2019-12-14,2019-12-21,First Class,CUST-2759,Luisa Morales,Corporate,Mexico,Monterrey,,89923,Central,PROD-8514,Office Supplies,Labels,Labels 990,131.66,9,0.09,19.84
CA-2022-101366,2022-06-22,2022-06-25,First Class,CUST-3092,Juan Perez,Consumer,Mexico,CDMX,,68413,North,PROD-3967,Office Supplies,Paper,Paper 632,32.92,1,0.23,3.42
CA-2023-101367,2023-03-23,2023-03-26,Standard Class,CUST-9143,Juan Perez,Consumer,Colombia,Cali,,53420,Central,PROD-9030,Furniture,Bookcases,Bookcases 71,3033.48,5,0.24,-159.14
CA-2022-101368,2022-09-07,2022-09-11,First Class,CUST-9208,David Charry,Home Office,Spain,Valencia,,28643,North,PROD-4139,Office Supplies,Paper,Paper 380,170.11,4,0.18,30.88
CA-2020-101369,2020-06-07,2020-06-11,First Class,CUST-5075,Maria Garcia,Home Office,Mexico,Monterrey,,97657,North,PROD-7162,Office Supplies,Envelopes,Envelopes 175,51.83,6,0.19,-2.78
CA-2024-101370,2024-11-26,2024-11-28,Same Day,CUST-3891,Carlos Ramirez,Corporate,Mexico,Monterrey,,29703,South,PROD-7586,Furniture,Furnishings,Furnishings 456,367.48,1,0.19,25.7
CA-2020-101371,2020-01-18,2020-01-21,Second Class,CUST-8566,Sara Lopez,Home Office,Canada,Vancouver,,91848,East,PROD-4993,Office Supplies,Art,Art 551,112.25,2,0.03,27.62
CA-2023-101372,2023-10-01,2023-10-04,Standard Class,CUST-2747,Luisa Morales,Corporate,Canada,Montreal,,85866,East,PROD-9232,Office Supplies,Paper,Paper 816,54.94,3,0.18,-0.64
CA-2024-101373,2024-09-13,2024-09-18,Second Class,CUST-1213,Alejandro Robles,Home Office,Spain,Madrid,,65704,East,PROD-6723,Office Supplies,Labels,Labels 693,250.82,7,0.22,-12.05
CA-2023-101374,2023-01-22,2023-01-26,Same Day,CUST-4953,Manuela Granados,Home Office,Canada,Vancouver,,87195,North,PROD-4831,Furniture,Tables,Tables 52,4163.75,9,0.08,1378.8
CA-2019-101375,2019-03-16,2019-03-19,Second Class,CUST-1802,David Charry,Corporate,Spain,Madrid,,76038,East,PROD-8627,Office Supplies,Labels,Labels 701,61.29,5,0.22,13.87
CA-2023-101376,2023-01-25,2023-01-31,Standard Class,CUST-6968,Juan Perez,Consumer,Peru,Lima,,50558,West,PROD-2098,Technology,Copiers,Copiers 98,2619.9,5,0.39,-466.77
CA-2022-101377,2022-06-19,2022-06-21,Second Class,CUST-6116,Alejandro Robles,Home Office,Colombia,Cali,,41174,West,PROD-1349,Furniture,Tables,Tables 955,1594.43,5,0.14,143.81
CA-2021-101378,2021-01-08,2021-01-14,Standard Class,CUST-4481,Manuela Granados,Consumer,Colombia,Cali,,88669,North,PROD-8538,Office Supplies,Paper,Paper 109,304.35,9,0.24,-21.71
CA-2021-101379,2021-05-27,2021-06-02,Second Class,CUST-2026,Manuela Granados,Corporate,Canada,Toronto,,94766,South,PROD-4665,Furniture,Furnishings,Furnishings 263,1595.08,3,0.14,465.7
CA-2022-101380,2022-10-31,2022-11-07,Same Day,CUST-6260,Juan Perez,Consumer,Canada,Montreal,,34031,North,PROD-7066,Furniture,Furnishings,Furnishings 944,620.19,1,0.1,201.34
CA-2024-101381,2024-06-14,2024-06-21,Second Class,CUST-3552,Luisa Morales,Home Office,Argentina,Buenos Aires,,96653,South,PROD-6407,Technology,Accessories,Accessories 844,1894.06,3,0.04,138.27
CA-2021-101382,2021-02-25,2021-02-27,Second Class,CUST-3166,David Charry,Corporate,Argentina,Rosario,,72970,Central,PROD-5397,Office Supplies,Labels,Labels 285,6.47,1,0.28,-1.36
CA-2021-101383,2021-07-16,2021-07-22,First Class,CUST-9556,Juan Perez,Home Office,Peru,Cusco,,88342,Central,PROD-4939,Technology,Copiers,Copiers 44,1822.47,5,0.38,-395.81
CA-2020-101384,2020-07-17,2020-07-20,Standard Class,CUST-6052,Luisa Morales,Corporate,Brazil,Brasília,,93394,North,PROD-6406,Technology,Copiers,Copiers 182,1461.49,2,0.12,332.89
